Date,Close_Last,Volume,Open,High,Low
2015-11-10,41.4902,314042.0,41.1229,41.6238,40.789
2015-11-11,41.8041,232182.0,41.7106,42.0311,41.4368
2015-11-12,40.0077,516132.0,41.37,41.5236,39.8541
2015-11-13,39.8808,292929.0,39.981,40.4017,39.6137
2015-11-16,40.4017,399076.0,39.8675,40.4818,38.8124
2015-11-17,40.2548,368967.0,40.5887,40.7289,39.9209
2015-11-18,43.0996,1399896.0,40.4017,43.1196,40.4017
2015-11-19,42.8325,497170.0,43.1464,43.2933,41.9176
2015-11-20,42.325,868662.0,43.0996,43.6272,41.724
2015-11-23,41.3967,1033646.0,42.325,42.4652,41.183
2015-11-24,44.1481,2306748.0,41.4301,45.5705,41.1096
2015-11-25,46.1448,1274499.0,44.689,46.8259,44.6088
2015-11-27,47.4069,501161.0,46.3718,47.4403,46.0202
2015-11-30,46.4252,700838.0,47.6406,47.674,46.2583
2015-12-01,46.7458,794618.0,46.866,47.3668,46.4052
2015-12-02,46.1782,371652.0,46.7458,46.7792,45.9578
2015-12-03,44.315,793925.0,46.265,46.4052,44.1814
2015-12-04,45.1297,783691.0,44.4152,45.3301,43.9611
2015-12-07,44.2883,567809.0,45.1297,45.1698,44.108
2015-12-08,44.2683,717716.0,43.8409,44.5688,43.3267
2015-12-09,44.2482,965776.0,44.2215,44.6589,43.8542
2015-12-10,43.7674,428421.0,44.335,44.3885,43.547
2015-12-11,42.2515,1199353.0,43.3467,43.4669,42.1447
2015-12-14,41.8508,948352.0,42.512,43.1497,41.6572
2015-12-15,41.3967,1223428.0,41.9176,42.1547,40.8758
2015-12-16,42.5253,1438487.0,41.8041,42.7991,41.3032
2015-12-17,41.4168,1369162.0,42.4852,42.552,40.6822
2015-12-18,40.8425,2548610.0,41.2966,41.5303,40.5807
2015-12-21,41.0294,1179233.0,41.183,41.2298,39.9676
2015-12-22,41.183,767273.0,41.2565,41.3834,40.5419
2015-12-23,42.3984,855016.0,41.6572,42.6589,41.6405
2015-12-24,42.5988,365922.0,42.3517,42.7524,42.1513
2015-12-28,40.8091,807791.0,42.2448,42.2715,40.4351
2015-12-29,41.8508,549974.0,41.1897,41.8976,40.9827
2015-12-30,41.4101,538896.0,41.6505,41.9443,41.2565
2015-12-31,41.2031,665792.0,41.1363,41.8308,41.0027
2016-01-04,40.4084,806181.0,40.6288,40.789,39.9944
2016-01-05,40.6288,785025.0,40.3884,40.7623,39.6471
2016-01-06,40.6688,680684.0,40.2414,40.6822,39.8808
2016-01-07,40.375,1446322.0,40.0745,41.2164,39.7606
2016-01-08,38.4517,1378721.0,40.5887,40.5887,38.2781
2016-01-11,38.2982,1184332.0,38.7523,38.8958,36.9826
2016-01-12,39.0862,703950.0,38.3716,39.1796,38.3315
2016-01-13,37.4033,1033077.0,39.2865,39.3599,36.3549
2016-01-14,38.0444,772550.0,37.4901,38.405,36.642
2016-01-15,37.6771,1363289.0,37.2297,37.7172,35.7872
2016-01-19,36.5752,889141.0,38.0845,38.1178,36.2747
2016-01-20,35.9809,1601612.0,36.1078,36.4016,34.0109
2016-01-21,36.6487,825968.0,36.1612,36.829,35.7071
2016-01-22,38.3249,814042.0,37.2497,38.4317,36.8557
2016-01-25,36.9225,516301.0,38.0711,38.4651,36.7889
2016-01-26,36.8958,564349.0,36.7288,37.0427,35.9208
2016-01-27,35.9675,783150.0,36.8891,37.2965,35.8206
2016-01-28,36.9158,851084.0,36.4817,37.4634,36.0677
2016-01-29,39.0661,911640.0,37.0494,39.0661,36.8257
2016-02-01,40.2748,1217569.0,38.9259,40.5687,38.592
2016-02-02,38.1913,842587.0,39.7873,39.7873,37.8374
2016-02-03,37.9442,1085540.0,38.7322,38.7656,36.6754
2016-02-04,38.3516,917642.0,37.8374,38.8725,37.056
2016-02-05,42.6255,2260836.0,40.1012,44.3551,39.8942
2016-02-08,42.9527,2207698.0,42.2315,43.1797,41.3967
2016-02-09,41.8575,1180474.0,42.2983,43.1998,41.37
2016-02-10,44.502,1504415.0,42.4118,44.7023,42.2782
2016-02-11,43.8142,767351.0,43.7874,44.3751,43.3834
2016-02-12,43.9076,625295.0,44.3751,44.6088,43.7474
2016-02-16,45.497,1224341.0,44.4085,45.9578,44.0479
2016-02-17,45.2032,1682226.0,45.684,46.7324,45.1765
2016-02-18,45.2099,822709.0,45.1965,45.9311,44.7631
2016-02-19,45.2967,721235.0,45.0295,45.5304,44.2215
2016-02-22,44.6623,1004476.0,45.3968,45.911,44.6155
2016-02-23,45.704,1363817.0,44.6623,46.1715,44.5421
2016-02-24,46.4319,1472674.0,45.2099,46.5722,45.0295
2016-02-25,46.4853,1196428.0,46.4853,47.4002,46.1848
2016-02-26,46.8192,654622.0,46.6189,47.0129,46.4853
2016-02-29,46.3852,650589.0,46.659,46.8192,45.9912
2016-03-01,46.6723,839176.0,46.8526,47.1398,46.3117
2016-03-02,47.7408,703131.0,46.492,47.7942,46.2383
2016-03-03,48.2149,783224.0,47.7475,48.5088,47.3401
2016-03-04,47.9144,687350.0,48.2149,48.4687,47.5605
2016-03-07,47.8009,571964.0,47.634,48.1415,47.3669
2016-03-08,47.1331,644960.0,47.4136,47.7675,47.0997
2016-03-09,46.8793,616535.0,47.2466,47.6072,46.4119
2016-03-10,46.9662,735688.0,47.0463,47.4136,45.7374
2016-03-11,46.6656,569433.0,47.4002,47.4002,46.5855
2016-03-14,47.5271,868731.0,46.3852,47.7809,46.0179
2016-03-15,46.4987,708286.0,47.4603,47.7141,46.472
2016-03-16,47.2733,506321.0,46.492,47.3401,46.0913
2016-03-17,47.3067,582455.0,47.2934,47.5939,46.9728
2016-03-18,46.5388,1284958.0,47.4804,47.4804,46.285
2016-03-21,46.6656,742194.0,46.2316,46.8994,45.7775
2016-03-22,45.9177,505084.0,46.5855,46.7792,45.861
2016-03-23,45.103,511980.0,45.9444,45.9444,45.0162
2016-03-24,45.2165,392541.0,44.9694,45.3167,44.9361
2016-03-28,45.7441,550048.0,45.5304,46.098,45.1765
2016-03-29,46.9061,563444.0,45.6372,46.9194,45.6372
2016-03-30,46.3785,445732.0,47.0396,47.0663,46.2115
2016-03-31,45.9244,788584.0,46.2583,46.4586,45.7908
2016-04-01,47.073,1054091.0,45.6439,47.1398,45.6205
2016-04-04,47.073,685769.0,47.073,47.28,46.5521
2016-04-05,45.871,477827.0,46.846,46.9595,45.8109
2016-04-06,46.7525,690731.0,45.8109,46.7792,45.5705
2016-04-07,46.078,561344.0,46.4119,46.7925,45.9177
2016-04-08,46.6189,356752.0,46.3251,46.7992,46.1982
2016-04-11,46.2783,375073.0,46.6656,46.9929,46.1581
2016-04-12,46.2115,471516.0,46.472,46.6857,45.9711
2016-04-13,46.0112,947587.0,46.3317,46.6055,45.891
2016-04-14,45.7174,897825.0,45.9578,46.098,45.4603
2016-04-15,47.4536,1271819.0,45.5037,47.5271,45.477
2016-04-18,48.1214,1035724.0,47.2934,48.1415,47.0797
2016-04-19,48.4553,554539.0,48.1014,48.5288,47.5805
2016-04-20,47.8476,430049.0,48.2483,48.5221,47.3334
2016-04-21,46.9261,492464.0,47.8143,48.2149,46.9194
2016-04-22,47.3134,500090.0,46.9194,47.3268,46.0913
2016-04-25,47.053,409866.0,47.2132,47.7341,46.8393
2016-04-26,47.6673,417358.0,47.0797,47.7542,47.0797
2016-04-27,47.9278,440358.0,47.6473,48.1815,47.4203
2016-04-28,47.447,331933.0,47.8276,48.4086,47.3001
2016-04-29,47.9745,610296.0,47.3268,48.3619,47.2266
2016-05-02,48.2083,701263.0,48.0012,48.7091,47.7742
2016-05-03,47.467,752665.0,47.9679,48.218,47.1331
2016-05-04,47.093,982373.0,47.2266,47.7875,46.8259
2016-05-05,47.3268,1451165.0,46.7591,47.7875,46.4186
2016-05-06,49.7509,6574674.0,51.5139,52.0815,48.9161
2016-05-09,50.2517,1076227.0,50.4053,50.7726,49.8444
2016-05-10,51.3669,1085844.0,50.4053,51.4337,50.4053
2016-05-11,50.9729,547596.0,51.2868,51.5339,50.8327
2016-05-12,50.639,465199.0,51.2401,51.5405,50.2784
2016-05-13,49.9579,546750.0,50.4187,50.7526,49.457
2016-05-16,50.1182,892137.0,50.0046,50.432,49.7809
2016-05-17,49.0564,776718.0,50.0581,50.4788,48.8761
2016-05-18,48.2951,705961.0,48.8427,49.0495,47.9211
2016-05-19,48.9562,758954.0,48.1615,49.0697,48.0413
2016-05-20,49.1699,610434.0,49.0697,49.3836,48.7959
2016-05-23,49.4771,758632.0,48.9362,49.9913,48.9362
2016-05-24,49.8978,734623.0,49.7509,50.1515,49.5238
2016-05-25,50.5455,986204.0,50.0514,50.6724,49.851
2016-05-26,51.2601,799699.0,50.7392,51.6007,50.6123
2016-05-27,51.22,417735.0,51.2067,51.4604,50.9462
2016-05-31,50.7592,587862.0,51.4204,51.5072,50.6524
2016-06-01,50.7993,2157854.0,50.7259,50.993,50.3051
2016-06-02,50.8661,777825.0,50.8527,51.1397,50.6056
2016-06-03,50.7259,1463860.0,50.7392,51.18,50.6557
2016-06-06,51.1466,630063.0,50.7192,51.1666,50.6257
2016-06-07,51.1132,487546.0,51.1466,51.2267,50.9462
2016-06-08,50.9329,315245.0,51.1199,51.3936,50.7726
2016-06-09,51.2133,391405.0,50.6991,51.5205,50.619
2016-06-10,50.7192,417006.0,50.8527,51.1566,50.4187
2016-06-13,49.9646,694407.0,50.5122,50.7993,49.8711
2016-06-14,49.5906,533350.0,49.7041,49.998,49.0767
2016-06-15,49.7041,529928.0,49.5772,49.8844,49.3302
2016-06-16,49.644,537106.0,49.6841,49.8444,49.2901
2016-06-17,49.3569,1118004.0,49.6373,49.851,49.21
2016-06-20,49.7041,697945.0,49.644,50.0547,49.5038
2016-06-21,51.5139,858999.0,49.811,52.6691,49.6607
2016-06-22,51.1933,1634666.0,51.1666,51.5207,50.5255
2016-06-23,53.1166,2167256.0,51.8611,53.6441,51.8611
2016-06-24,51.3536,6344431.0,51.6541,52.0013,50.432
2016-06-27,52.4755,2116703.0,51.0264,52.609,50.9629
2016-06-28,53.6374,1300233.0,52.8762,53.771,52.7159
2016-06-29,54.4655,1296294.0,53.7577,54.4789,53.357
2016-06-30,55.2201,1649856.0,54.6191,55.7045,54.145
2016-07-01,55.7677,837611.0,55.2936,56.0014,55.2802
2016-07-05,56.0816,1316138.0,55.347,56.5624,55.347
2016-07-06,56.4756,2833028.0,55.9347,56.696,55.7878
2016-07-07,56.6759,824343.0,56.7093,57.0098,56.1684
2016-07-08,58.3321,1258266.0,57.0299,58.4456,56.596
2016-07-11,58.1584,789277.0,58.6059,58.6089,57.9314
2016-07-12,57.691,841181.0,58.0649,58.3855,57.3103
2016-07-13,58.085,802941.0,56.5958,58.2252,56.5958
2016-07-14,57.918,466963.0,58.0983,58.1985,57.7644
2016-07-15,58.3855,1090811.0,57.9848,58.473,57.8379
2016-07-18,58.666,826231.0,58.4389,58.8396,58.1851
2016-07-19,58.6526,466859.0,58.6326,58.6593,58.1317
2016-07-20,58.5992,397201.0,58.666,58.8663,58.2319
2016-07-21,57.8379,715933.0,58.4456,58.4523,57.6309
2016-07-22,58.3321,580861.0,57.9781,58.4923,57.7043
2016-07-25,57.4973,1212855.0,59.0867,59.4339,57.3771
2016-07-26,57.5708,863590.0,57.5841,58.2987,57.2903
2016-07-27,56.8496,562849.0,57.5374,57.5774,56.509
2016-07-28,57.3504,740163.0,56.6292,57.4706,56.5223
2016-07-29,57.878,532757.0,57.504,58.0583,57.0232
2016-08-01,57.8379,537331.0,57.878,58.0182,57.4172
2016-08-02,56.8763,527172.0,57.8379,57.8379,56.7961
2016-08-03,57.1033,561593.0,56.7494,57.1167,56.2317
2016-08-04,57.2436,784735.0,57.337,57.4365,56.6559
2016-08-05,56.2752,1239687.0,56.7561,56.7561,54.9397
2016-08-08,55.0532,946425.0,56.5023,56.6692,54.953
2016-08-09,55.7744,797075.0,55.0532,56.2752,54.9864
2016-08-10,55.8679,527241.0,55.761,56.2886,55.7076
2016-08-11,55.2936,470867.0,56.135,56.135,55.2802
2016-08-12,55.0265,647446.0,55.3203,55.5607,54.8328
2016-08-15,55.3403,539518.0,55.327,55.4004,55.0235
2016-08-16,55.0665,663959.0,55.12,55.2134,54.3854
2016-08-17,55.4605,734161.0,55.0932,55.6542,54.3787
2016-08-18,56.5824,706545.0,55.4205,56.6359,55.4205
2016-08-19,56.6893,461998.0,56.2151,56.7026,56.0883
2016-08-22,57.0632,524730.0,56.2686,57.2102,56.2686
2016-08-23,57.2168,529573.0,57.0566,57.5237,56.9097
2016-08-24,57.297,744474.0,57.1233,57.3771,56.9631
2016-08-25,56.8562,841998.0,57.1233,57.8479,56.7761
2016-08-26,56.7293,510082.0,56.923,57.337,56.3287
2016-08-29,57.7511,489416.0,56.9631,57.7644,56.6492
2016-08-30,56.6826,365669.0,57.5641,57.6709,56.5157
2016-08-31,56.6158,338172.0,56.6292,56.7627,56.1283
2016-09-01,56.7894,455128.0,56.6158,56.8896,56.2953
2016-09-02,57.4973,669503.0,57.2168,58.0716,56.8963
2016-09-06,56.9497,366603.0,57.4305,57.5374,56.6225
2016-09-07,56.8496,440552.0,56.716,56.8696,56.1217
2016-09-08,56.6425,594720.0,56.7627,57.0833,56.6225
2016-09-09,54.4922,582570.0,56.4422,56.4956,54.4922
2016-09-12,54.7927,752877.0,54.5123,55.1467,54.2251
2016-09-13,54.1316,387025.0,54.4388,54.5209,53.8379
2016-09-14,54.1984,475604.0,54.2451,54.4588,53.8511
2016-09-15,53.5773,959985.0,53.7777,53.8244,52.7025
2016-09-16,53.9246,775494.0,53.4772,54.0849,53.4438
2016-09-19,53.0899,555624.0,53.8111,54.0648,53.0431
2016-09-20,52.3686,700500.0,53.3436,53.4238,52.3686
2016-09-21,52.0681,1481258.0,51.7676,52.1215,50.432
2016-09-22,52.9162,735169.0,52.4488,53.377,52.2284
2016-09-23,52.3152,441795.0,52.6959,52.9095,51.9145
2016-09-26,51.6007,646056.0,51.9346,52.205,51.5472
2016-09-27,52.5957,951582.0,51.8745,52.6424,51.6474
2016-09-28,52.7426,870539.0,52.4087,52.776,51.6808
2016-09-29,51.407,1095145.0,52.756,52.756,51.3068
2016-09-30,51.5339,1150417.0,51.6875,52.0681,51.3269
2016-10-03,51.6741,879412.0,51.6541,51.7676,50.9796
2016-10-04,51.7743,1027289.0,51.7543,51.9746,51.5339
2016-10-05,53.4905,2140194.0,51.9145,53.6575,51.8811
2016-10-06,53.3236,650550.0,53.4705,53.6909,53.0364
2016-10-07,53.397,592713.0,53.377,53.564,52.9363
2016-10-10,54.5457,637773.0,53.5373,54.8061,53.5373
2016-10-11,52.6625,1288687.0,54.1984,54.2385,52.0681
2016-10-12,53.2034,741260.0,52.8828,53.3236,52.5289
2016-10-13,52.8094,567343.0,53.0097,53.0097,52.2217
2016-10-14,52.9563,562309.0,52.9763,53.771,52.9162
2016-10-17,53.2101,604969.0,53.17,53.2568,52.2084
2016-10-18,54.332,540923.0,53.4772,54.5457,53.4772
2016-10-19,53.7176,525959.0,54.4388,54.6592,53.6441
2016-10-20,53.3703,383533.0,53.6975,53.9914,53.2635
2016-10-21,53.2167,347416.0,53.1633,53.2702,52.5756
2016-10-24,53.1566,509577.0,53.7777,53.7777,52.8428
2016-10-25,52.7827,363933.0,53.15,53.357,52.4488
2016-10-26,52.0681,621866.0,52.4955,52.8427,52.0147
2016-10-27,50.7793,759958.0,52.2751,52.402,50.7259
2016-10-28,51.2401,712980.0,50.6925,52.1583,50.5656
2016-10-31,50.9062,605338.0,51.407,51.5072,50.7526
2016-11-01,50.8928,647942.0,51.0865,51.0998,50.4487
2016-11-02,51.033,615378.0,50.9395,51.3402,50.4454
2016-11-03,49.3168,1003380.0,50.9663,51.1666,48.9529
2016-11-04,49.4704,651914.0,49.2701,50.038,49.1699
2016-11-07,49.8644,566994.0,50.1783,50.6424,49.6841
2016-11-08,49.9512,907245.0,49.7709,50.3385,49.7575
2016-11-09,50.0647,679774.0,49.6373,50.2384,49.0029
2016-11-10,47.4203,2846192.0,49.9646,49.9646,45.9177
2016-11-11,48.1749,1248115.0,47.2266,48.7692,47.0797
2016-11-14,47.6273,1360974.0,48.0346,48.3285,47.5171
2016-11-15,47.1999,1471890.0,47.6206,48.0613,46.7124
2016-11-16,48.6356,1910906.0,47.1999,48.7191,46.866
2016-11-17,49.9178,1618072.0,48.7024,49.9712,47.9612
2016-11-18,48.3084,4241200.0,50.0313,51.7342,46.1448
2016-11-21,49.3702,2202360.0,48.1615,51.7342,47.9612
2016-11-22,49.8444,1276330.0,49.3502,50.4988,49.1632
2016-11-23,49.5639,812031.0,49.604,49.9245,49.1766
2016-11-25,50.4654,567866.0,50.205,51.1399,50.0914
2016-11-28,51.2734,1563360.0,50.2517,51.4738,49.7909
2016-11-29,52.0147,1433238.0,51.1666,52.1683,50.7526
2016-11-30,50.9729,1466288.0,51.9479,52.3085,50.9329
2016-12-01,50.1315,1690748.0,51.22,51.22,50.0641
2016-12-02,50.5055,1188774.0,50.1315,50.8594,50.0781
2016-12-05,51.9546,1378948.0,50.5055,52.008,50.3652
2016-12-06,51.0865,1497128.0,52.008,52.2284,50.4253
2016-12-07,51.8811,627633.0,51.1666,51.9746,50.7793
2016-12-08,52.5222,670055.0,51.7609,52.7292,51.7008
2016-12-09,52.589,831722.0,52.6825,52.9797,52.1215
2016-12-12,52.5222,785724.0,52.5289,52.776,52.3019
2016-12-13,51.7075,1322767.0,52.6758,53.2301,51.4204
2016-12-14,51.2401,816788.0,51.7743,52.1215,51.0865
2016-12-15,51.7008,930164.0,51.3736,51.7142,50.7592
2016-12-16,51.8945,1239159.0,51.6674,52.402,51.4805
2016-12-19,52.2418,794034.0,52.0748,52.7493,51.7476
2016-12-20,52.1816,1019884.0,52.0013,52.2685,51.6073
2016-12-21,52.6892,745765.0,52.2952,52.7893,52.2618
2016-12-22,52.6424,625650.0,52.6892,52.9697,52.3152
2016-12-23,53.4972,718092.0,52.8428,53.5907,52.8361
2016-12-27,53.6107,314329.0,53.5573,53.7443,53.1232
2016-12-28,53.5506,608212.0,53.7577,53.7643,53.3503
2016-12-29,53.8111,380679.0,53.6107,53.8445,53.3904
2016-12-30,53.6842,441329.0,53.9981,54.0508,53.3369
2017-01-03,54.726,865591.0,53.7443,54.7927,53.6141
2017-01-04,55.4138,1475587.0,54.9129,55.8612,54.7193
2017-01-05,55.7677,708255.0,55.5407,55.9213,55.1266
2017-01-06,55.6342,769329.0,55.6342,56.1283,55.1467
2017-01-09,55.8545,751233.0,55.6609,55.928,55.1533
2017-01-10,55.3604,705490.0,55.8145,55.8145,55.1467
2017-01-11,54.8261,813908.0,55.1734,55.4271,54.7193
2017-01-12,55.8812,2327679.0,54.6391,56.0682,54.4488
2017-01-13,55.908,485895.0,56.155,56.4021,55.3871
